locus_tag	LC	6H	12H	1D	2D	3D	5D	7D	14D	1M	2M
B4U62_16630	0	-2.496287028	-2.4542037	-3.027486855	1.198250756	2.450740237	2.291510725	2.586661345	2.266951685	-0.744880242	-3.260609867
B4U62_16635	-0.699787762	-1.996569004	-2.031303739	-2.25962075	2.136474059	3.230538733	3.160866057	3.302517014	2.424167174	0	-2.043436362
B4U62_16760	-1.716822766	0.070126416	-0.843039259	-0.616774263	0	0.89223856	1.468649592	1.27006832	0.41899334	-1.796155572	-2.951354263
B4U62_16765	2.452905434	-1.12047892	0.012793841	0	0.473517523	-0.048556529	0.474777327	0.916257463	-0.907330006	-1.220716801	-3.403208491
B4U62_16770	3.415013834	-1.48610902	0.251108608	0	0.42316418	-0.01828663	0.35404148	1.065088257	-0.820432022	-1.294402782	-3.978229875
B4U62_16775	1.394993113	-1.07379736	1.176298849	0.704608206	0.781526364	-0.67744855	0	0.300408565	-1.646417831	-1.423620037	-4.429088548
B4U62_16780	-2.151116844	0.030193061	0	-0.310841404	0.35197472	0.320517651	0.577075012	0.170389493	-1.239412325	-0.864126729	-2.258738921
B4U62_16785	0.12681097	0	-0.172729744	-0.314925658	-0.040051505	0.002604107	0.427854536	0.424901514	1.368927322	-0.384951732	-2.810378488
B4U62_16790	3.178970959	-0.387499139	-0.383873883	-0.663845508	0	0.246092078	0.276296651	0.617645561	1.542549745	-0.081936551	-1.12419086
B4U62_16795	1.11990348	0	-0.310218076	-0.873741246	-0.146740065	-0.069018139	-0.136018773	0.169690995	2.52555808	0.691022376	0.450222388
B4U62_16800	-3.200120672	0.894102113	-0.192005872	0.46886503	0.571878125	0	0.356385446	0.506027092	-2.220835861	-1.333618593	-3.272172852
B4U62_16805	-1.578523676	2.204616393	1.086728265	0.522974029	0.165744638	0.509613686	0	-0.203147309	-1.250244058	-1.96174565	-6.23290465
B4U62_16810	-0.596973453	0.39954671	-0.447767998	-0.206657477	0.249312287	0.539200302	0	0.172936146	0.497105202	-0.536227741	-2.78450285
B4U62_16815	-1.423047178	0.632961909	-0.371319756	0	0.280625253	0.483760482	-0.055516831	0.015629076	0.10971934	-0.762042778	-2.45529835
B4U62_16820	-2.076342846	1.191028841	0.232253878	1.416031128	0.829076608	0.30095872	0	-0.497426159	-2.135413238	-1.836600417	-4.152123886
B4U62_16825	-1.812951916	1.351450148	0.557672126	1.096421535	0.676775838	0.346237368	0	-0.319723807	-1.010392761	-1.143288385	-2.485773238
B4U62_16830	0.0802836	2.268305356	1.761736739	0.874486388	-0.02096324	-0.414425099	0	-0.125404606	0.233462315	-1.174099773	-3.174359993
B4U62_16835	-2.467695222	0	-1.092217764	-0.654498882	0.900200448	2.054740797	2.080100942	1.752636856	0.853152778	-1.406899769	-3.26119401
B4U62_16845	-0.271733558	0.533875883	0.083048182	0.482054038	0.280469502	0.012425309	0	-0.691336606	-0.062608111	-1.03083032	-2.936153783
B4U62_16850	-2.64983041	0.207678737	-0.449016862	0.248119997	0.237355761	0.364861176	0.330683113	0	-0.651925253	-0.474157666	-2.060684679
B4U62_16855	-1.717598331	0.66047055	-0.211122082	0.455732259	0.281936774	0.132417912	0	0.005286348	-0.317237105	-1.44117475	-3.825088231
B4U62_16860	2.809976097	-2.27721345	-1.822310489	-1.041350936	-0.399578009	0.112782327	0.028404389	0.518032419	1.103660258	0	-1.996039754
B4U62_16865	2.537247808	-2.947122076	-2.418869036	-2.317896318	-0.601399005	0.147636567	0	0.751269212	0.268088658	0.379053614	-0.308049398
B4U62_16870	1.669244453	-0.934761088	-0.784250987	-0.784219551	-0.350595286	0	0.091661256	0.499221071	1.00513691	0.033205024	-1.643901693
B4U62_16875	1.434724631	-0.218619697	-0.58415755	-0.318380555	0	0.186309257	0.234852902	0.709099533	0.308361109	-0.267155864	-2.504816144
B4U62_16880	1.844269037	0	-0.739735226	-1.070809107	-0.238118776	0.200031599	0.2851719	0.577202744	1.535428324	-0.480023165	-2.461904856
B4U62_16890	1.959715795	1.670350971	1.764120605	0.965150353	-0.379194294	-0.387003258	0	0.539666619	-0.262072319	-1.51529246	-4.327006913
B4U62_16895	2.38063578	3.136287495	5.226654955	2.638429813	-0.136137858	0	-0.119129181	0.183025986	-0.156388115	-0.615462609	-2.481154683
B4U62_16900	-0.168253769	2.442699163	4.475963047	2.303620656	-0.301810125	0.067207709	-0.135348177	0.341335385	0	-0.625625612	-2.551922032
B4U62_16905	1.193522533	2.596812605	4.702868712	2.180926627	-0.148605307	-0.099890157	-0.08807988	0.274973826	0	-0.642603294	-2.910097526
B4U62_16910	-0.596186587	-2.544135811	-1.780917778	-2.994353949	0.813154303	1.811304234	2.55869372	2.425558958	2.04363619	0	-2.120552548
B4U62_16915	0	-2.020424243	-1.591385228	-2.49419307	-0.650066647	0.570149457	0.072631191	0.548084242	2.108976554	1.243310638	-0.228710196
B4U62_16920	0	-1.54185587	-1.302817988	-2.207686149	-0.028182682	1.098889358	0.362638891	0.812532488	1.680633143	0.849596154	-1.266499225
B4U62_16925	-1.027479173	-0.467209693	-0.885246941	-0.889937864	2.164914487	3.024375911	3.41678043	3.363313933	2.299050169	0	-2.125745218
B4U62_16930	0	-3.215157605	-2.429077038	-3.602904926	-0.761423225	0.909911835	0.484859958	0.838448686	1.869273067	0.826804502	-1.141606646
B4U62_16935	0.084148425	-0.980144959	-0.622134286	-1.664178737	-0.284111228	0.638849776	0.331226597	0.66628913	1.62965185	0	-1.801688067
B4U62_16940	-0.871798745	-5.120775719	-5.957154579	-5.616715927	0	1.290994897	1.097521208	1.065366166	1.45285453	0.607129813	-1.697471555
B4U62_16945	0	-5.189273392	-4.516582333	-4.176143681	-0.595051664	0.798890167	0.458029065	0.580861531	1.472851093	1.222670653	-1.449544387
B4U62_16950	0.353239142	-3.956540545	-4.147154191	-3.833902454	-1.093658182	0.351405563	0	0.3386983	2.443729858	1.025576806	-1.286020545
B4U62_16955	4.850902459	-2.866120569	-0.399015373	-1.743482478	-0.115773034	0.83687568	0.63699657	1.307341838	2.185698665	0	-1.345176925
B4U62_16960	4.372172647	-3.088422323	0.166508093	-1.719869458	-0.563995232	0.255503805	0	0.805168113	1.497169272	-0.479055929	-2.038583823
B4U62_16965	-0.038159772	0.829760832	0.251961307	0.264581403	0.211599194	0	-0.110064565	0.03282096	-0.690513181	-0.906647673	-3.055128558
B4U62_16970	-1.162484012	-0.156552667	1.1517319	0	-0.060882902	0.081266588	0.313853434	0.430645809	0.105145419	-1.680230302	-4.39048327
B4U62_16975	-0.156077869	0.875927594	1.343968004	0.488767381	0.187887472	0	0.015965576	-0.074204208	-1.47722241	-1.792947948	-4.028586232
B4U62_16980	-3.652207659	-3.029432827	-3.358415936	-3.19300665	-0.474891607	0.115024827	0.352526377	0	0.890557025	1.724389252	2.330665364
B4U62_16985	-2.946538818	2.500492444	1.021127834	1.73434174	0.630247897	0.257527826	0	-0.959747791	-3.49266065	-1.487672395	-3.381427357
B4U62_16990	0.687253482	1.326410896	0	0.210433786	0.219236587	-0.070403549	-0.187975767	-0.554934747	0.931345477	-0.666658808	-2.698796191
B4U62_16995	-1.34566765	1.55394896	0.382943251	0.58614552	0.381351084	0	-0.268008071	-0.695022111	0.074896511	-0.929952447	-2.790333133
B4U62_17000	-0.119962899	-0.651705165	-0.512388046	-0.541219078	0	0.962842037	1.283919917	1.113683139	1.201210012	0.140505341	-1.90293102
B4U62_17005	-1.066966838	1.24999398	1.40915634	1.76706268	1.058349295	0.291820492	0	-0.417945391	-0.577522445	-1.350004044	-2.194583131
B4U62_17010	-0.44057663	1.485767746	0.504528372	0.400266547	0	0.010598122	-0.023304997	-0.060343937	0.886631484	-0.534255905	-3.068678619
B4U62_17015	-1.69164037	-0.024832905	-0.563215304	0.101280902	0	0.028832527	0.821041408	0.993276413	1.321815568	-0.72156326	-2.911289064
B4U62_17020	-1.940592439	0.291228423	-0.224239914	-0.140824815	0	0.197613849	0.651869657	1.11816054	1.845777775	-0.953441817	-2.81206894
B4U62_17025	-0.364868938	-0.615806554	-0.946741198	-0.72150077	1.218066691	1.739313702	2.754485613	3.084379206	2.539086486	0	-1.844579087
B4U62_17035	-0.244175985	-2.0601113	-1.62009937	-2.818941962	-0.028389638	0	0.741762778	0.541585091	3.002871276	1.978704376	0.196921247
B4U62_17040	0.103091637	-0.363622838	-0.758354891	-1.026961252	0	-0.199170999	0.473072249	0.196471071	1.236123768	1.222074369	-0.534825461
B4U62_17045	0.505292047	0.123717272	0	0.109798131	-0.099404653	-0.579133585	-0.379173441	-0.885776081	1.299606524	0.837267146	-0.425233263
B4U62_17050	-2.6180819	1.740381827	0.504931053	1.320874167	0.530957793	0	0.13139623	-0.396672436	-1.045356803	-0.945052405	-3.677551896
B4U62_17055	-0.478245895	0.226757529	-0.278173768	-0.343426488	0	0.413216065	0.042227567	0.229729068	0.784527124	-0.275513795	-2.554843301
B4U62_17060	-0.560922935	0.684272272	0.301288215	0.056696769	0.22673751	0.436257679	0	-0.17044845	-1.186018079	-1.042720547	-2.706632157
B4U62_17065	-2.149436911	-0.393078727	0	-0.516985618	0.18191681	0.930348356	0.382758155	0.436415744	0.933007189	-0.698439687	-2.953886451
B4U62_17070	-0.477896527	-0.276147411	0	-0.323950094	0.06350348	0.715317215	0.078344013	0.460263252	1.893436187	-0.991297973	-2.783701866
B4U62_17075	-0.938118572	-0.145065322	0	-0.353337647	0.257960709	1.048387913	0.262109479	0.521813348	1.982732657	-0.702432035	-2.58551525
B4U62_17080	0	-0.244150225	-0.267274658	-0.580772326	0.203075294	1.119837768	0.405069309	0.448169229	2.477574871	-0.413403043	-2.864770017
B4U62_17085	-1.690036472	2.437405204	3.340601345	1.57699222	-0.303443278	0.435666165	-0.070053259	0	0.344546416	-0.693611741	-3.070210947
B4U62_17090	0.354715951	-0.653616957	0	-0.749019235	1.414937056	1.955386006	2.363413186	2.282122841	-0.259895798	-1.109760245	-0.230312793
B4U62_17095	1.485584098	0.333646922	0.002453936	-0.204005876	0	0.028648139	-0.012993747	-0.104785486	0.682575159	-0.554396038	-2.541654906
B4U62_17100	2.057003113	0	0.210694737	-0.658399584	0.003627267	-0.075021469	-0.05587487	0.119503432	2.152885681	-0.313650126	-1.737021947
B4U62_17105	1.841456667	-0.017444874	0.362787043	-0.54237457	-0.172793428	0.090754195	0	0.100451432	0.749145511	-0.515990614	-2.911152682
B4U62_17110	2.24214267	-0.138417291	0.008102074	-0.70991305	-0.191752289	0.050742321	0	0.233026022	1.507919028	-0.18876551	-1.724754562
B4U62_17115	2.829904935	-0.060866326	0.317709484	-0.47401552	-0.241818646	-0.062863282	0	0.221302046	0.973878512	0.076382075	-2.024256432
B4U62_17120	2.919664784	-0.001147396	0.414272333	-0.713001084	0	0.005384065	-0.043583573	0.39787913	1.809467586	-0.072152515	-2.74591191
B4U62_17125	3.044993628	-0.200688983	0	-0.829187397	-0.094135894	0.051553642	0.031661213	0.40137819	1.261647653	-0.324608275	-2.082488292
B4U62_17130	0.573749112	-0.351286819	-0.62612453	-0.145935748	0.307482496	0	0.172995422	0.097719614	2.451972396	-0.794743659	-2.045063114
B4U62_17135	-1.460198536	0	-0.401992101	-0.136586841	0.413865221	0.398344171	0.380260728	0.627236639	0.43645908	-0.570550121	-3.139339957
B4U62_17140	-1.115011014	0.113286735	-0.201672573	0.461645794	0.357879824	0.542854966	0	0.053557099	-0.405818933	-0.945226378	-2.261561174
B4U62_17145	-1.11565581	0	-1.181027031	0.476384834	0.485689739	0.979991149	0.22509809	0.566840342	-2.053293844	-1.800791459	-2.31366143
B4U62_17150	0	-0.462268372	-0.850779616	0.213655367	0.821302724	1.180290509	0.984581462	0.728228084	-2.817826068	-1.048780682	-2.144936576
B4U62_17155	-0.974942865	5.445455214	0.869808105	0.638959193	2.421751947	0.790033529	-0.20965717	-0.685850409	-2.381414305	0	-2.133191014
B4U62_17160	-1.082259683	0	-0.579946814	-0.348206454	0.496501756	1.077804268	1.53337362	1.818795309	1.552442289	-1.417818843	-3.589077899
B4U62_17165	-0.651929352	0.294535783	0	0.189343485	-0.022193169	0.366904944	0.570137061	0.71798522	-0.336587424	-0.948648575	-2.457886973
B4U62_17170	-1.023771885	0.592154943	0.797076865	0.274156099	0.363390323	0	-0.255901331	0.105817592	-0.448099605	-1.525634009	-3.96159629
B4U62_17175	-1.954091414	0.332251015	0.892107209	0.074384469	0.287255171	-0.164304004	0	0.041889808	-1.439012086	-1.181961329	-3.731357176
B4U62_17180	-1.692947666	0.431725988	-0.086664777	-0.194221536	0	0.080098769	0.186805088	0.064614687	0.016706291	-0.688239688	-2.584391505
B4U62_17185	-1.359363287	0.726447752	0	0.235569534	0.1334471	0.051288775	0.088289221	-0.054319739	-1.722766006	-0.695533994	-2.549447524
B4U62_17190	-0.45847438	0	-1.105711301	-0.527499911	0.203103665	0.818549064	1.240536342	1.188790585	1.826918082	-0.329426061	-2.472346422
B4U62_17195	-0.089988667	0.406377383	-0.849647057	-0.437393517	0	0.288540782	0.29486939	-0.093202036	1.224280391	0.147562218	-1.461942636
B4U62_17200	-0.55989907	-0.430786001	-1.281945928	-1.078080329	0.504148116	1.431862022	1.982362718	2.073722432	2.016325593	0	-2.860981998
B4U62_17205	0.460397382	-2.805003429	-2.640553294	-3.255975108	0	1.037282917	1.773328841	1.818755148	1.418304795	-0.378210227	-2.44915501
B4U62_17210	1.334159727	-2.252278413	-1.674790235	-2.657186103	-0.693234417	0.210723075	0.854961071	1.027649435	1.470503268	0	-1.841224335
B4U62_17215	-0.173194315	0.845570377	0.729523575	0.800677447	0.291645735	0.060980868	-0.338207715	0	-0.667250618	-1.326034019	-3.406515646
B4U62_17220	-0.410415044	0.904557267	0.909314978	0.738049577	0.399517127	-0.13299848	0	0.174717929	-1.083837684	-1.370143764	-3.563809777
B4U62_17225	-0.854663512	-0.01587902	0.067782196	-0.132131373	-0.136335554	0.338638879	0	0.222725689	1.429455416	0.141037056	-1.797706512
B4U62_17230	-1.252215374	-0.021663453	0.262683192	0.133821909	-0.009926228	0	0.052103167	-0.167819179	1.235274673	0.308057028	-1.825290675
B4U62_17235	-1.668773895	0	0.229386245	0.260209217	-0.046474681	-0.177943513	0.27642394	-0.531602192	1.614351883	0.345781616	-1.697623039
B4U62_17240	-2.758968761	0.057975144	0.666688544	0.295594257	0	-0.191130097	0.044618823	-0.562101195	0.332792165	-1.129555845	-2.862255724
B4U62_17245	-3.95350129	1.105595584	1.751946852	1.160185817	0.708528241	0.396524544	0	-0.304126206	-3.004372919	-1.865331689	-4.994003529
B4U62_17250	-0.770136679	0	-0.624328395	-0.300926858	0.066815259	0.209035434	0.021841131	0.213808302	0.044001853	-0.701676927	-2.458266306
B4U62_17255	4.21468421	-2.113871977	-1.352992605	-0.735210993	0	0.602130853	0.310629095	0.648802774	1.867623698	-0.351019935	-2.726979507
B4U62_17260	-0.292961118	-1.044386968	0.993966728	0.262373615	0.328029742	0.633868635	0	0.709516257	-0.639988008	-1.394930102	-3.583944635
B4U62_17265	2.381065512	-1.657492013	2.288871973	1.948363979	2.168582466	0.389242087	-0.969185633	0	-0.998876313	-0.486217475	-3.580728021
B4U62_17270	2.873146447	-2.609163716	2.554379966	2.114102758	2.329136173	0	-1.647719767	-1.143439361	0.050136897	-0.527806124	-4.274366861
B4U62_17275	2.907673744	-2.304502798	3.710009282	2.619460493	2.818594136	0.564539418	-1.211724152	-0.934546772	-0.816982782	0	-3.668465096
B4U62_17280	1.522721969	-2.919440383	1.579166465	2.105569989	2.139584557	0	-1.549687411	-0.864443757	0.037207412	-0.765166532	-4.506614121
B4U62_17285	2.152859213	-2.926698341	2.099120108	2.263576681	2.258333399	0	-1.549007387	-1.060946974	1.006747721	-0.467749372	-4.598480325
B4U62_17290	1.330643711	-2.502146445	1.673739798	2.705888181	2.559704567	0.206846393	-1.57174223	-0.97078388	-0.1474811	0	-3.527289031
B4U62_17295	1.10559318	-1.021927023	0	1.317528455	1.413016151	0.354613243	-0.703415178	-0.328372537	1.131905629	-0.450897346	-2.684957188
B4U62_17300	-0.835353316	0	-0.011926871	0.933595167	0.625545729	0.404366291	0.753839504	0.363276032	-0.508145202	-0.736146441	-3.302990633
B4U62_17305	-2.432891769	2.514527829	1.601915602	1.64027097	1.896548092	1.382746442	0	-0.003613646	-0.433389827	-0.280864587	-3.393248302
B4U62_17310	-2.630344559	1.890484866	1.608416357	1.43236957	0	-0.666869439	0.153301892	0.026706407	-0.740870119	-1.455221192	-4.704183191
B4U62_17315	-0.251457418	-0.193442516	0.671350597	-0.168544976	0.081341133	0.182666236	0	0.140996294	0.304108055	-1.161678543	-3.115913189
B4U62_17320	-0.523528208	-0.435996295	-0.399410133	-0.409468728	0	0.778316599	0.566893428	0.357739026	1.286046545	0.802216311	-1.434729244
B4U62_17325	-0.927741121	0	-1.185268313	-0.84135705	0.670714933	1.72428287	1.935768246	1.974821357	1.863947524	-0.238229857	-2.335443279
B4U62_17330	0.470464254	-1.516535018	-1.405081062	-1.912813466	0.053913475	0.965962392	0.261582561	0.137140912	0	-0.351688752	-3.439531167
B4U62_17335	-2.578395163	0	-0.601046105	-1.355884689	0.663018009	1.389882836	0.129211153	0.179694995	0.25814655	-0.669230446	-3.290973956
B4U62_17340	-0.524433503	-0.101897643	-1.566487599	-2.678768017	0.542941225	1.075220063	1.298282874	1.028963517	1.18330617	0	-1.802301037
B4U62_17345	-2.25060342	1.536397688	0.380898462	0.797586418	0.439733838	0	0.273916011	-0.089569842	-0.18654616	-0.649880263	-3.46241484
B4U62_17350	-1.453915185	1.123402243	-0.495069786	0.064921121	0.418977668	0.507108103	0.386075738	0	-0.641746339	-1.272442266	-4.349128929
B4U62_17355	-3.831147229	1.203877753	0.549889477	1.465632056	1.283705058	-0.52230911	1.402950457	0	-2.018512287	-1.702344006	-5.118212299
B4U62_17360	-0.944959164	-0.512764777	0.066816878	0	1.953950354	2.261234369	2.191082296	1.683481532	-1.434886992	-0.812882718	-2.419109787
B4U62_17365	-1.718653302	-0.392251659	-0.032563578	0.415692382	2.974131664	3.407125457	3.24471324	2.851966376	-0.745082142	0	-1.37446222
B4U62_17370	-1.350047932	0.199416732	0	-0.258547726	0.177415265	0.426063645	0.600774917	0.674382027	-0.430057157	-0.830194019	-3.5251699
B4U62_17375	-1.396714863	0.284608613	-1.060816305	-0.905129329	0	0.450436321	1.156744717	1.061578604	0.576203495	-1.639788851	-4.785626696
B4U62_17380	-1.559642781	-1.204438203	-2.108178787	-2.60620559	0	1.832518321	1.025229918	1.902569688	2.361382052	1.714315752	-0.335205557
B4U62_17385	-1.994700426	-0.526531992	1.09470507	0	-0.118003735	0.206533304	-0.711623134	0.15898365	0.644221053	0.184349831	-0.772289358
B4U62_17390	-0.950602019	1.448803028	-0.209427434	0.130138272	0	0.493893906	-0.15215128	0.03553476	1.379137572	-0.136061713	-2.036625872
B4U62_17395	-0.154315538	0.21087078	-0.117201166	-0.067873453	0.177305319	0.507764114	-0.000492145	0.183171435	1.85482543	0	-1.629007612
B4U62_17400	1.314781037	0.411523662	0.322739054	0	0.34485732	0.054659469	-0.047402226	-0.106187927	-1.202177207	-0.729618251	-3.768929735
B4U62_17405	0.245197798	-0.776468568	0.942140372	-0.488542206	0.030698495	0	-0.237293149	0.020832873	0.458660112	-1.391066208	-4.337087849
B4U62_17410	0.370355426	0.440582943	-0.783413359	-0.716107298	0.008674944	0.468857162	0	0.172217923	-1.205770297	-2.167694624	-5.449570034
B4U62_17415	0.319431665	0.298233282	-0.872064593	-0.828771338	0	0.44377668	0.044408651	0.304331667	-1.069471426	-2.187403925	-5.126757683
B4U62_17420	0	0.932557844	-0.387774544	-0.148980461	0.693708022	0.987965166	0.730684382	0.751921962	-1.016529947	-1.62851471	-4.827984991
B4U62_17425	-0.694250594	0	-0.36523061	-0.211670093	0.897672972	2.092861211	2.04795869	2.402080428	2.069821382	-0.563231676	-3.262052072
B4U62_17430	-1.864969395	-2.351547352	-2.5673721	-2.392380905	2.638948883	3.551870406	3.726165698	3.40076878	1.863894007	0	-1.846594493
B4U62_17435	-0.654649563	0.889703083	0.026967073	0	-0.093626631	-0.05856103	0.135727467	0.203224684	0.158974835	-1.849354338	-4.262653272
B4U62_17440	-1.43444501	0.755425404	0.429135057	0	0.134232922	-0.213883187	0.029142331	0.042535513	-0.112086296	-1.19392532	-3.946325165
B4U62_17445	-2.038672215	0.803487021	0.599013391	0.40862251	0.278547336	-0.036759356	0.115271827	0	-1.365288459	-1.090824771	-3.131564738
B4U62_17450	-1.662699717	0.590239158	-0.209886478	-0.031719101	-0.099869877	0.49564166	0.717653012	0.80246729	0.478441382	-0.683050239	0
B4U62_17455	-0.975145132	1.374362517	0.143207604	0.410147904	0.250582841	0.16917549	0	-0.179380614	-0.015759806	-1.048540321	-2.951998389
B4U62_17460	-1.583014127	-2.338981986	-3.443940498	-3.303070715	-0.219809922	1.444902618	1.957263119	1.502476198	1.062552994	0	0.2140044
B4U62_17465	-0.50040528	0	-0.983175999	-0.586542756	1.518233484	2.209943286	2.944582348	3.024169563	2.201547628	-0.574890236	-3.44129471
B4U62_17470	0	-1.236792912	-1.479477976	-1.53929578	0.305747658	1.273845681	1.772208354	1.980732593	2.29661719	-1.27412418	-3.321007205
B4U62_17475	1.463354357	0.776087152	0.408447529	0.499241562	0.14206886	0	-0.126154278	-0.251312189	-0.071858633	-1.301592324	-3.692658788
B4U62_17480	-0.146587181	0.398650551	-0.12997093	0.326348434	0	0.123848464	0.098174143	-0.110272203	0.657963485	-1.152974931	-3.236610121
B4U62_17485	-1.135132082	0.120564466	-0.060300906	0.024034287	0.015743536	0.099149823	-0.120789514	0	1.038779622	-1.277168368	-4.247110446
B4U62_17490	-0.504183941	0.21110171	-0.696582462	0	-0.235333661	0.458580125	0.267802366	0.717001629	0.653543146	-2.093017876	-4.928752535
B4U62_17495	1.705746226	0.718777858	-1.207351086	-0.54175706	-0.400276469	0	0.312118377	0.389511565	1.404923118	-1.677304039	-5.80628521
B4U62_17500	1.136952994	2.925875597	-0.268216607	3.522982564	1.255118806	-0.380629843	-0.453996443	0	1.364203888	-0.511262604	-2.668898375
B4U62_17505	1.974238914	2.08361275	-0.914304815	2.879996767	0.578271064	-1.044453945	-0.974145443	-0.408794938	2.287047909	0	-2.896151817
B4U62_17510	2.77322367	1.765425384	-1.080017565	2.838694359	0.569926242	-0.63650587	-0.692217386	-0.056767831	3.178234422	0	-2.550902648
B4U62_17515	2.491376563	1.638280117	-1.288937973	2.489069697	0.21000254	-0.526392352	-0.621056357	-0.16339123	2.012747281	0	-2.172212903
B4U62_17520	3.046265082	1.106808774	-0.789512626	2.036285259	0.44953775	-0.062754762	-0.131138211	-0.069588852	1.423109459	0	-1.726226816
B4U62_17530	2.332426055	0.162608618	-2.091158166	1.735296343	0	-1.257445629	-0.704872495	0.19631528	1.588751255	-0.864247923	-4.095911258
B4U62_17535	2.292373573	-0.089114807	-1.964155286	1.721223091	0.496230205	-1.435027591	-0.815737406	0.010509687	2.183482572	0	-3.196325359
B4U62_17540	2.886954132	1.043715096	-0.753973362	3.027728183	1.041879781	-1.805128404	-0.341614322	-0.031621001	2.930016013	0	-2.925298163
B4U62_17545	2.299504779	1.142450293	-1.956962972	3.04434476	0.992169705	-1.74039984	-1.242879124	0	3.300053232	-0.15280357	-0.15280357
B4U62_17550	1.545391003	1.732262194	-1.837829578	3.688410781	1.399270944	-1.055211532	-0.719490073	0	2.273581021	-0.612235188	-2.478639662
B4U62_17555	1.07317952	0.843025805	0.26187163	-0.369646857	0.36359732	-0.131832814	-0.474233272	0	0.529535078	-1.435875729	-4.555260944
B4U62_17560	1.912800576	1.422217047	0	0.237520339	0.476220158	-0.160163343	-0.246072242	-0.273866065	0.559890231	-1.067684247	-1.067684247
B4U62_17565	2.568656313	0.718113217	-1.132879515	-0.736522373	0	0.528815109	-0.16826935	0.393061853	1.69305836	-1.62841299	-3.582280305
B4U62_17570	3.868248895	0	0.293745134	-0.516698767	0.745945723	-0.148403782	-0.009935298	0.109498917	0.914451957	-0.266107517	-1.384050758
B4U62_17575	0.932439358	0	0.256165233	-0.194163374	0.245729835	-0.006379135	-0.072087398	0.126556206	0.759451557	-0.49157869	-2.444844004
B4U62_17580	2.362440721	-0.141229917	0	-0.585974563	0.849178891	0.371593918	0.405300959	-0.031495613	1.77723594	-0.399496457	-2.220097241
B4U62_17585	1.962612826	-0.728602559	0.31332231	-1.054603768	1.875493584	-0.287988266	0	-0.246505716	1.326191612	0.04320895	-1.966153478
B4U62_17590	2.516869867	-0.822139996	0.528005511	-0.645511552	1.749057667	0	0.047381977	-0.157511801	1.303487478	-0.122897113	-0.989301587
B4U62_17595	1.41830174	-0.501627728	0.737591032	-0.222627089	2.575120852	0.250777183	-0.272620043	-1.233613252	0.780605498	0	-0.797141811
B4U62_17600	0.30050525	0.483406798	1.065287569	0.176581392	2.296707308	0	-0.327314233	-2.092550546	-1.124764043	-0.504986359	-1.789077911
B4U62_17605	-1.734370574	2.094469572	0.545263157	1.280662826	0.268593725	0.049974334	0	-0.179439808	-1.968490276	-1.169560611	-2.459381046
B4U62_17610	-0.065608252	0.619862633	0.083020645	0.164956582	0.016981705	-0.170787593	0	-0.028345848	1.407242841	-0.576084032	-2.425210514
B4U62_17615	-1.683281485	-3.177370958	-4.236142239	-4.556762602	2.395659158	2.835942894	3.691071475	3.518482259	2.881895892	0	-2.101990097
B4U62_17620	-1.899826851	-3.741637057	-3.867519679	-4.167173939	2.76799934	3.040299101	3.926067989	4.001393601	2.624128583	0	-1.079910564
B4U62_17625	0.069589095	-0.203091241	-0.399585507	-0.633559437	0	0.333712394	0.277633046	0.247257922	0.118993715	-0.392357184	-2.207647091
B4U62_17630	-1.996101367	0.004920189	-0.982076964	-0.923364085	0	0.037142936	0.508024292	0.312390976	0.361343768	-0.933795199	-2.598668263
B4U62_17635	3.566477467	0.688507834	0.461674408	0.265438114	0.377844898	-0.238440979	-0.020422569	0	-0.687668305	-0.561048039	-2.136781875
B4U62_17640	2.053287051	0.58261185	0.274957932	0	0.334285929	-0.539447274	-0.13657273	0.007523628	-1.279427158	-0.69003612	-2.695286784
B4U62_17645	2.452679951	0.503583643	0.287500643	0	0.196164872	-0.503195652	-0.148728214	-0.185685736	0.384676898	-0.630879592	-2.892427846
B4U62_17650	1.105343065	0.525233371	0.439705463	-0.024486532	0.215869784	-0.416044792	-0.066448878	0	0.357177528	-0.336618116	-2.041495957
B4U62_17655	-1.097668787	0.666630161	0.245194301	0.091893287	0.281978668	-0.271722032	0	0.091196839	-0.459377207	-0.597659631	-3.370087956
B4U62_17665	-3.769929139	0	1.676050497	2.012035625	2.045729643	1.717592537	-0.048413654	1.537879781	-1.284021893	-0.019909585	-3.048854754
B4U62_17670	-1.442783396	-0.999750682	-1.187013542	0	1.427708126	2.856856135	2.966506597	2.698750513	1.307636149	-0.193592595	-0.034461976
B4U62_17675	-1.062471515	2.91701705	1.725860041	1.75787719	0.823706591	0.079964588	0	-0.437950267	-2.062183615	-1.214024662	-3.574309913
B4U62_17680	-0.433107806	2.708734551	1.523307292	1.568735807	0.783426425	-0.052632505	0.269931147	0	-1.349825274	-1.148409216	-3.983207282
B4U62_17685	-0.874947738	2.696519201	1.866682694	1.625302826	0.775388035	0	0.31910533	-0.047249028	-1.576798786	-1.0897404	-5.028342471
B4U62_17690	-0.937304711	-1.420746939	0.181631116	0	-0.011475083	0.728900175	0.325955348	0.885590948	0.213865743	-0.644313114	-2.579377583
B4U62_17695	-0.39789204	-0.450471802	0.143758321	-0.092570004	0	0.400173273	0.171673901	0.490768174	0.63883875	-0.109232864	-1.78299226
B4U62_17700	-0.170940533	-0.168814032	0.762350065	0	0.043203855	0.367698194	0.476175485	0.512858048	-0.022207723	-0.472094035	-2.444949451
